"","date","1","2","3"
"1",2015-01-01,3.39281089452655,3.39281089452655,3.60501516846685
"2",2015-01-02,3.42150202112037,3.42150202112037,3.66298417938165
"3",2015-01-03,3.40395254084661,3.40395254084661,3.61805298759104
"4",2015-01-04,3.38188529767986,3.38188529767986,3.60329832552501
"5",2015-01-05,3.33084327372104,3.33084327372104,3.55998765427033
"6",2015-01-06,3.44508257182502,3.44508257182502,3.66278740933591
"7",2015-01-07,3.61034563032299,3.61034563032299,3.81917922285051
"8",2015-01-08,3.06491046626704,3.06491046626704,3.36961420218594
"9",2015-01-09,2.87184619215378,2.87184619215378,3.20448285912363
"10",2015-01-10,3.22336236921593,3.22336236921593,3.44461715057249
"11",2015-01-11,3.49097632788844,3.49097632788844,3.73064531160099
"12",2015-01-12,3.19902013289306,3.19902013289306,3.44317477121372
"13",2015-01-13,2.99321651476075,2.99321651476075,3.11627265024274
"14",2015-01-14,3.62705937044816,3.62705937044816,3.84475491777667
"15",2015-01-15,3.48213797607972,3.48213797607972,3.71396149066697
"16",2015-01-16,3.47314796098455,3.47314796098455,3.72057890463512
"17",2015-01-17,3.52118723202974,3.52118723202974,3.75901562084388
"18",2015-01-18,3.45919181764137,3.45919181764137,3.66767686380815
"19",2015-01-19,3.50093200665535,3.50093200665535,3.72496424630915
"20",2015-01-20,3.23676878728978,3.23676878728978,3.43015358743136
"21",2015-01-21,3.75347021139469,3.75347021139469,3.93845134479319
"22",2015-01-22,3.79237071591087,3.79237071591087,3.99363325427482
"23",2015-01-23,3.36844705964185,3.36844705964185,3.50055305388696
"24",2015-01-24,3.6002785036434,3.6002785036434,3.8285941032971
"25",2015-01-25,3.88597207007947,3.88597207007947,4.09345182729012
"26",2015-01-26,3.72825323758201,3.72825323758201,3.93843533239886
"27",2015-01-27,3.67793682867214,3.67793682867214,3.90041888945601
"28",2015-01-28,3.71750074097145,3.71750074097145,3.94501778434101
"29",2015-01-29,3.80540637873481,3.80540637873481,4.02682352714417
"30",2015-01-30,3.78489400999919,3.78489400999919,4.013810481666
"31",2015-01-31,3.84535412667833,3.84535412667833,4.06898562979146
"32",2015-02-01,3.81980618149408,3.81980618149408,4.02310162587232
"33",2015-02-02,3.95367265457575,3.95367265457575,4.18785554707294
"34",2015-02-03,3.93620420687617,3.93620420687617,4.16067411421495
"35",2015-02-04,3.99095268356162,3.99095268356162,4.24864228105625
"36",2015-02-05,3.93440240249292,3.93440240249292,4.11294588084366
"37",2015-02-06,3.97692326422496,3.97692326422496,4.16814493540003
"38",2015-02-07,4.03726789592329,4.03726789592329,4.25445551034046
"39",2015-02-08,3.92336048145172,3.92336048145172,4.13162891747052
"40",2015-02-09,4.03540105926731,4.03540105926731,4.24863864832256
"41",2015-02-10,4.01815094372948,4.01815094372948,4.23766748179231
"42",2015-02-11,3.69594990850192,3.69594990850192,3.88035922374371
"43",2015-02-12,3.50619645536826,3.50619645536826,3.76047383690705
"44",2015-02-13,3.83424151141044,3.83424151141044,4.04350683484255
"45",2015-02-14,3.52192421248101,3.52192421248101,3.74047572555685
"46",2015-02-15,2.99530424463445,2.99530424463445,3.31664420806275
"47",2015-02-16,3.58643957288132,3.58643957288132,3.78999399004925
"48",2015-02-17,3.67226704018592,3.67226704018592,3.84769908113939
"49",2015-02-18,4.04633852621015,4.04633852621015,4.34821282721986
"50",2015-02-19,4.22922336641592,4.22922336641592,4.39674582796547
"51",2015-02-20,4.00265184442879,4.00265184442879,4.24729602790427
"52",2015-02-21,4.07436603950503,4.07436603950503,4.21766875787464
"53",2015-02-22,3.67633761858784,3.67633761858784,3.9389983769719
"54",2015-02-23,3.92827589831326,3.92827589831326,4.17409275914649
"55",2015-02-24,3.96559452551689,3.96559452551689,4.16852107925602
"56",2015-02-25,3.70006979337195,3.70006979337195,3.88281844842385
"57",2015-02-26,3.96999903023269,3.96999903023269,4.20353254058687
"58",2015-02-27,4.07984900662446,4.07984900662446,4.28496038203707
"59",2015-02-28,3.97678565781004,3.97678565781004,4.10457383997215
"60",2015-03-01,4.02621642255795,4.02621642255795,4.25448412615906
"61",2015-03-02,4.25799471867249,4.25799471867249,4.47500104855419
"62",2015-03-03,4.2385514731928,4.2385514731928,4.4589017960473
"63",2015-03-04,3.97430173538664,3.97430173538664,4.20038012362352
"64",2015-03-05,4.12662587319271,4.12662587319271,4.35724992656872
"65",2015-03-06,4.22020070209776,4.22020070209776,4.43090306227238
"66",2015-03-07,4.10878795865313,4.10878795865313,4.30917138011364
"67",2015-03-08,4.20869795029406,4.20869795029406,4.43075001330535
"68",2015-03-09,4.24171232925152,4.24171232925152,4.48231990914719
"69",2015-03-10,4.23138935179765,4.23138935179765,4.47636919582695
"70",2015-03-11,4.32136726099443,4.32136726099443,4.55689756587694
"71",2015-03-12,4.37356137324019,4.37356137324019,4.60921467151178
"72",2015-03-13,4.33075606721774,4.33075606721774,4.60311334153337
"73",2015-03-14,4.23388554229015,4.23388554229015,4.38595295544525
"74",2015-03-15,4.16137917544301,4.16137917544301,4.38025428814367
"75",2015-03-16,4.32237311836961,4.32237311836961,4.53692926858478
"76",2015-03-17,4.2675272909768,4.2675272909768,4.47802624243874
"77",2015-03-18,4.27092963886788,4.27092963886788,4.47831760760129
"78",2015-03-19,4.30218442547827,4.30218442547827,4.50532189808988
"79",2015-03-20,3.95458944244495,3.95458944244495,4.1994047980903
"80",2015-03-21,4.19727192418587,4.19727192418587,4.3666766473521
"81",2015-03-22,3.908490790372,3.908490790372,4.14727613792378
"82",2015-03-23,3.68891053201699,3.68891053201699,3.91493336972043
"83",2015-03-24,3.84440997475775,3.84440997475775,4.13890441343831
"84",2015-03-25,4.1933111928154,4.1933111928154,4.36872692237498
"85",2015-03-26,3.47507093704605,3.47507093704605,3.6099144179917
"86",2015-03-27,3.94164614537715,3.94164614537715,4.08384609757513
"87",2015-03-28,3.84630139464107,3.84630139464107,4.09989535524494
"88",2015-03-29,3.91753457349023,3.91753457349023,4.16287165584905
"89",2015-03-30,3.20746615182431,3.20746615182431,3.58461502471668
"90",2015-03-31,2.87637887382855,2.87637887382855,2.95005993279024
"91",2015-04-01,4.16185532491959,4.16185532491959,4.21406612493185
"92",2015-04-02,3.75501438851836,3.75501438851836,3.82161215717691
"93",2015-04-03,3.97902999856808,3.97902999856808,4.10810981441079
"94",2015-04-04,2.95477458269611,2.95477458269611,3.13342384191968
"95",2015-04-05,3.40979037470822,3.40979037470822,3.66966868212363
"96",2015-04-06,4.16771080212675,4.16771080212675,4.43089282955908
"97",2015-04-07,3.87556305613318,3.87556305613318,4.07206462178783
"98",2015-04-08,2.93755506326702,2.93755506326702,3.18569242352866
"99",2015-04-09,4.24554842062196,4.24554842062196,4.30761854339865
"100",2015-04-10,4.29429065494973,4.29429065494973,4.43628324164523
"101",2015-04-11,4.39572613099051,4.39572613099051,4.62837630540343
"102",2015-04-12,3.93530547810518,3.93530547810518,4.23818985081519
"103",2015-04-13,4.04221039183568,4.04221039183568,4.30084932188136
