"","date","1","2","3"
"1",2014-01-01,3.45294246705956,3.45294246705956,3.6836843449486
"2",2014-01-02,3.44701521913261,3.44701521913261,3.73073066971281
"3",2014-01-03,3.31465754405248,3.31465754405248,3.73435804111295
"4",2014-01-04,3.68859133811626,3.68859133811626,3.92645723453749
"5",2014-01-05,3.49344078058627,3.49344078058627,3.73446298484818
"6",2014-01-06,3.6336793619498,3.6336793619498,3.84779168827932
"7",2014-01-07,3.46486621692519,3.46486621692519,3.60644678822069
"8",2014-01-08,3.29117593163544,3.29117593163544,3.47512396467675
"9",2014-01-09,3.47464805973199,3.47464805973199,3.7012864507084
"10",2014-01-10,3.68640912949803,3.68640912949803,3.90522616597867
"11",2014-01-11,3.66645139626975,3.66645139626975,3.89100351895548
"12",2014-01-12,3.68242480217554,3.68242480217554,3.87621051047182
"13",2014-01-13,3.65721436266319,3.65721436266319,3.83178414262344
"14",2014-01-14,3.59323876506373,3.59323876506373,3.85173976091661
"15",2014-01-15,3.74147987291541,3.74147987291541,3.94592071245492
"16",2014-01-16,3.75220644632849,3.75220644632849,3.98340255375096
"17",2014-01-17,3.78761242362672,3.78761242362672,3.98600432241508
"18",2014-01-18,3.5035558391941,3.5035558391941,3.77855741503678
"19",2014-01-19,3.63299484843975,3.63299484843975,3.82722656964362
"20",2014-01-20,3.93665655566256,3.93665655566256,4.16823347377617
"21",2014-01-21,3.88495433026037,3.88495433026037,4.08531585796295
"22",2014-01-22,3.83692139335038,3.83692139335038,4.02346589588311
"23",2014-01-23,3.90442535040592,3.90442535040592,4.13187139055823
"24",2014-01-24,3.74880031163591,3.74880031163591,3.97713233970357
"25",2014-01-25,3.73912957232556,3.73912957232556,3.96402155631304
"26",2014-01-26,3.78946666750742,3.78946666750742,4.01824781684582
"27",2014-01-27,3.55785267576633,3.55785267576633,3.76286539860053
"28",2014-01-28,3.7414957151681,3.7414957151681,4.00539901526723
"29",2014-01-29,3.7673400491355,3.7673400491355,3.99505420273341
"30",2014-01-30,3.97256637838,3.97256637838,4.18771464545462
"31",2014-01-31,3.83748091468486,3.83748091468486,4.10441084368368
"32",2014-02-01,3.9014359456179,3.9014359456179,4.07889005762753
"33",2014-02-02,3.80948551615893,3.80948551615893,4.04608774078847
"34",2014-02-03,3.5989852079502,3.5989852079502,3.92319899870957
"35",2014-02-04,3.34794447844368,3.34794447844368,3.58395260640772
"36",2014-02-05,3.9292622889139,3.9292622889139,4.14846265777764
"37",2014-02-06,3.10410613206414,3.10410613206414,3.51517250063964
"38",2014-02-07,2.98487109117343,2.98487109117343,3.45654501435108
"39",2014-02-08,1.81349624133658,1.81349624133658,1.8698404563291
"40",2014-02-09,3.06791303859997,3.06791303859997,3.22804904061994
"41",2014-02-10,2.64806854309097,2.64806854309097,2.85458833908298
"42",2014-02-11,3.28202976887861,3.28202976887861,3.64833834895308
"43",2014-02-12,3.17579345854706,3.17579345854706,3.38663976264629
"44",2014-02-13,3.03172082848866,3.03172082848866,3.28313870530013
"45",2014-02-14,3.2731096651421,3.2731096651421,3.5611876332364
"46",2014-02-15,3.11918162364603,3.11918162364603,3.37813034603784
"47",2014-02-16,2.98062139804207,2.98062139804207,3.12897372788008
"48",2014-02-17,2.89869874227294,2.89869874227294,3.18426474844758
"49",2014-02-18,3.44924072103027,3.44924072103027,3.67166635954555
"50",2014-02-19,3.52838972265858,3.52838972265858,3.63530475414826
"51",2014-02-20,4.08438085719654,4.08438085719654,4.26517418176987
"52",2014-02-21,3.86959696772081,3.86959696772081,4.18324097222057
"53",2014-02-22,4.14531648446177,4.14531648446177,4.34910349214798
"54",2014-02-23,4.19224302431442,4.19224302431442,4.40324662030769
"55",2014-02-24,3.96302551439855,3.96302551439855,4.16689926032412
"56",2014-02-25,4.11221058377283,4.11221058377283,4.33623209791077
