"","date","1","2","3"
"1",1997-01-01,3.58056566250935,3.58056566250935,3.7626870925414
"2",1997-01-02,3.5166732839785,3.5166732839785,3.81309649913146
"3",1997-01-03,3.73902090031762,3.73902090031762,3.91125688377644
"4",1997-01-04,3.77337104808703,3.77337104808703,3.96514571256867
"5",1997-01-05,3.75953075976727,3.75953075976727,3.95368025687549
"6",1997-01-06,3.55357356858481,3.55357356858481,3.70821600393867
"7",1997-01-07,3.51636677121538,3.51636677121538,3.68873974413342
"8",1997-01-08,3.18628767237107,3.18628767237107,3.38565730288461
"9",1997-01-09,3.52377125861983,3.52377125861983,3.6591703208121
"10",1997-01-10,3.54803173841763,3.54803173841763,3.80293227162086
"11",1997-01-11,3.686442751724,3.686442751724,3.90380910921216
"12",1997-01-12,3.64853355121954,3.64853355121954,3.86610446831678
"13",1997-01-13,3.69900885951091,3.69900885951091,3.90443799106747
"14",1997-01-14,3.65392397903234,3.65392397903234,3.91838003094463
"15",1997-01-15,3.82258388339222,3.82258388339222,4.04143121800163
"16",1997-01-16,3.79374181345386,3.79374181345386,3.98391138322256
"17",1997-01-17,3.67720814892374,3.67720814892374,3.92476548620329
"18",1997-01-18,3.43716438136386,3.43716438136386,3.69170719399413
"19",1997-01-19,3.52801131108356,3.52801131108356,3.76171017607077
"20",1997-01-20,3.86544332618422,3.86544332618422,4.06342470151009
"21",1997-01-21,3.82367662316432,3.82367662316432,4.02889856909155
"22",1997-01-22,3.67823865542893,3.67823865542893,3.87100503264379
"23",1997-01-23,3.63545127445588,3.63545127445588,3.83666860584796
"24",1997-01-24,3.56882928463087,3.56882928463087,3.74994823231648
"25",1997-01-25,2.70804859224891,2.70804859224891,3.0587296915911
"26",1997-01-26,2.69940741855916,2.69940741855916,3.02093427337277
"27",1997-01-27,3.66495117289455,3.66495117289455,3.85047415047545
"28",1997-01-28,3.7005163590574,3.7005163590574,3.9262883198555
"29",1997-01-29,3.6966527003073,3.6966527003073,3.93518457194684
"30",1997-01-30,3.70571279743916,3.70571279743916,3.89943600399074
"31",1997-01-31,3.5514433737497,3.5514433737497,3.77994655199693
"32",1997-02-01,3.86158936449647,3.86158936449647,4.09527876838392
"33",1997-02-02,3.90782395773913,3.90782395773913,4.12712389369232
"34",1997-02-03,3.88968876969381,3.88968876969381,4.11849274856176
"35",1997-02-04,3.87060300056371,3.87060300056371,4.10253726250228
"36",1997-02-05,3.87262114305255,3.87262114305255,4.11310315609601
"37",1997-02-06,3.88254448280388,3.88254448280388,4.09769944711276
"38",1997-02-07,3.90206134961187,3.90206134961187,4.1222812691923
"39",1997-02-08,3.89054334806947,3.89054334806947,4.10972337286621
"40",1997-02-09,3.87254885783733,3.87254885783733,4.09908731099639
"41",1997-02-10,3.96850012669211,3.96850012669211,4.18294279721856
"42",1997-02-11,4.02279369131458,4.02279369131458,4.26440887922841
"43",1997-02-12,3.86505855919682,3.86505855919682,4.08637750323077
"44",1997-02-13,3.76392938034977,3.76392938034977,4.01010726543416
"45",1997-02-14,3.89138997491996,3.89138997491996,4.14686848330816
"46",1997-02-15,3.53215783728056,3.53215783728056,3.84944323675094
"47",1997-02-16,3.92347813967842,3.92347813967842,4.18884079800912
"48",1997-02-17,3.96823172837806,3.96823172837806,4.19531397256974
"49",1997-02-18,3.94477311810782,3.94477311810782,4.18989179006315
"50",1997-02-19,4.05022706676965,4.05022706676965,4.28686186281155
"51",1997-02-20,4.01616123398235,4.01616123398235,4.24572096019933
"52",1997-02-21,4.02991698042751,4.02991698042751,4.27196413452051
"53",1997-02-22,4.10027929824576,4.10027929824576,4.33717956608067
"54",1997-02-23,4.03545616414283,4.03545616414283,4.25523445482609
"55",1997-02-24,3.97301656679667,3.97301656679667,4.23558151338084
"56",1997-02-25,3.97382885112899,3.97382885112899,4.19848310021967
"57",1997-02-26,4.20404243605599,4.20404243605599,4.38733995852609
"58",1997-02-27,4.14522394519677,4.14522394519677,4.37814945002976
"59",1997-02-28,4.03143447679302,4.03143447679302,4.26425020178217
"60",1997-03-01,4.26388220507448,4.26388220507448,4.51514101384283
"61",1997-03-02,4.0663691943939,4.0663691943939,4.28960844385193
"62",1997-03-03,4.2028124237752,4.2028124237752,4.42351023563082
"63",1997-03-04,4.07873802190473,4.07873802190473,4.31070414247549
"64",1997-03-05,4.10782576804082,4.10782576804082,4.32498934631279
"65",1997-03-06,4.24103665082853,4.24103665082853,4.46381293421347
"66",1997-03-07,4.27815186978831,4.27815186978831,4.48285763596427
"67",1997-03-08,4.21103528430546,4.21103528430546,4.38939336857958
"68",1997-03-09,4.04736078990637,4.04736078990637,4.25424487558927
"69",1997-03-10,4.30978570210697,4.30978570210697,4.57120133102734
"70",1997-03-11,4.37674483042057,4.37674483042057,4.59852351880404
"71",1997-03-12,4.17359403456403,4.17359403456403,4.42772517841447
"72",1997-03-13,4.21806949710267,4.21806949710267,4.4903358296018
"73",1997-03-14,4.10934436334179,4.10934436334179,4.29715598459437
"74",1997-03-15,3.90589439163568,3.90589439163568,4.08502760363558
"75",1997-03-16,4.09352549077584,4.09352549077584,4.31845377861673
"76",1997-03-17,4.13346377343707,4.13346377343707,4.3563915172113
"77",1997-03-18,4.06496522607158,4.06496522607158,4.2798053701393
"78",1997-03-19,4.01855936666069,4.01855936666069,4.25190153843736
"79",1997-03-20,3.92567366086358,3.92567366086358,4.07304687395836
"80",1997-03-21,4.11627976103414,4.11627976103414,4.3469987701825
"81",1997-03-22,3.85542891476097,3.85542891476097,3.96781223292319
"82",1997-03-23,4.31762483488192,4.31762483488192,4.49826762219563
"83",1997-03-24,4.44087977421846,4.44087977421846,4.66858231681023
"84",1997-03-25,3.81605642475912,3.81605642475912,3.99673237681873
"85",1997-03-26,3.86741543213971,3.86741543213971,4.18808676471919
"86",1997-03-27,4.20829780304054,4.20829780304054,4.41130118884693
"87",1997-03-28,4.10584057614377,4.10584057614377,4.30005478144925
"88",1997-03-29,3.93342332440181,3.93342332440181,4.22145236429222
"89",1997-03-30,2.93995869298333,2.93995869298333,3.18067903549894
"90",1997-03-31,2.76602872887718,2.76602872887718,2.91858008557697
"91",1997-04-01,4.50841264178067,4.50841264178067,4.79156336418495
"92",1997-04-02,3.90413798593602,3.90413798593602,4.2914099134315
"93",1997-04-03,3.10068809768769,3.10068809768769,3.51595434233197
"94",1997-04-04,4.24756464268548,4.24756464268548,4.41318520102626
"95",1997-04-05,3.08858399800681,3.08858399800681,3.49796404119727
"96",1997-04-06,3.95826714182814,3.95826714182814,3.99573819779263
"97",1997-04-07,1.39856168393913,1.39856168393913,1.64430710563832
"98",1997-04-08,2.53392348581319,2.53392348581319,2.92731269232939
"99",1997-04-09,2.87465491206676,2.87465491206676,2.90961886829594
"100",1997-04-10,3.45957864073214,3.45957864073214,3.74403404701368
"101",1997-04-11,3.45471577321963,3.45471577321963,3.36238059780925
"102",1997-04-12,4.51812498391981,4.51812498391981,4.6470411114632
"103",1997-04-13,4.05684658668252,4.05684658668252,4.14488560618199
"104",1997-04-14,4.02252783455704,4.02252783455704,4.21271065846495
"105",1997-04-15,4.07337571801952,4.07337571801952,4.34353144220627
"106",1997-04-16,3.88385350006105,3.88385350006105,4.22153303084294
"107",1997-04-17,4.07176672877845,4.07176672877845,4.35968689257421
"108",1997-04-18,3.91210106295255,3.91210106295255,4.19330244612716
"109",1997-04-19,3.86555246820442,3.86555246820442,4.09864482423278
"110",1997-04-20,3.05836870911828,3.05836870911828,3.37097831856533
"111",1997-04-21,2.03621272914583,2.03621272914583,2.21994722055359
"112",1997-04-22,3.79774372027551,3.79774372027551,3.92972619630158
"113",1997-04-23,4.00854473272012,4.00854473272012,4.27010657487645
"114",1997-04-24,3.981987793307,3.981987793307,4.17058752635481
"115",1997-04-25,2.56372550484705,2.56372550484705,2.69902393542722
"116",1997-04-26,3.28227854814363,3.28227854814363,3.37201499376657
"117",1997-04-27,2.49229665302477,2.49229665302477,2.7243547291851
"118",1997-04-28,3.7713060415067,3.7713060415067,3.95311681975972
"119",1997-04-29,3.84647066501488,3.84647066501488,4.09562910972027
"120",1997-04-30,3.01894956852916,3.01894956852916,3.15382961799753
"121",1997-05-01,3.33384182759453,3.33384182759453,3.34130932587498
"122",1997-05-02,3.73216802958912,3.73216802958912,3.87070211566195
"123",1997-05-03,3.34497956244781,3.34497956244781,3.63545892970794
"124",1997-05-04,3.83342600125356,3.83342600125356,4.09744685728626
"125",1997-05-05,3.5455392886051,3.5455392886051,3.77359494488908
"126",1997-05-06,3.86028054076316,3.86028054076316,4.00502104360871
"127",1997-05-07,3.75470426562959,3.75470426562959,3.94343072407286
"128",1997-05-08,3.80935195013307,3.80935195013307,4.01285753982075
"129",1997-05-09,3.86702495011445,3.86702495011445,4.08093540550624
"130",1997-05-10,3.8055910391279,3.8055910391279,4.02352039665376
"131",1997-05-11,3.41213162726568,3.41213162726568,3.57883596083282
"132",1997-05-12,3.68062402537144,3.68062402537144,3.86953964360835
"133",1997-05-13,2.90283255849237,2.90283255849237,2.93652397008264
"134",1997-05-14,3.22852766591595,3.22852766591595,3.69500087214981
"135",1997-05-15,3.35624823063495,3.35624823063495,3.48972144764531
"136",1997-05-16,3.63402340126682,3.63402340126682,3.7193901065075
"137",1997-05-17,3.37572718982505,3.37572718982505,3.69502363224898
"138",1997-05-18,3.61579724937374,3.61579724937374,3.82360597496672
"139",1997-05-19,3.77325704509954,3.77325704509954,3.92285419120762
"140",1997-05-20,3.81510302009052,3.81510302009052,3.9982597146693
"141",1997-05-21,3.9661880502718,3.9661880502718,4.14324946503979
"142",1997-05-22,3.63046238545767,3.63046238545767,3.83387506681327
"143",1997-05-23,3.54069228465079,3.54069228465079,3.69498858393097
"144",1997-05-24,3.69708191523816,3.69708191523816,3.82858686612045
"145",1997-05-25,3.54544080735667,3.54544080735667,3.71089319662104
"146",1997-05-26,3.60967936758829,3.60967936758829,3.83092987065503
"147",1997-05-27,3.74437446969478,3.74437446969478,3.94034902923534
"148",1997-05-28,3.66978539568447,3.66978539568447,3.89761317949856
"149",1997-05-29,3.38304479039193,3.38304479039193,3.59531097443482
"150",1997-05-30,3.66744626949513,3.66744626949513,3.84035959037971
"151",1997-05-31,3.47291542147041,3.47291542147041,3.63070137772209
"152",1997-06-01,3.54594501762953,3.54594501762953,3.71205081544839
"153",1997-06-02,3.43668377583786,3.43668377583786,3.62364862793008
"154",1997-06-03,3.71628838632308,3.71628838632308,3.87214809336223
"155",1997-06-04,3.41811146543264,3.41811146543264,3.61678617543883
"156",1997-06-05,3.58292849265165,3.58292849265165,3.74177591537394
"157",1997-06-06,3.51852703006464,3.51852703006464,3.72311163869387
"158",1997-06-07,3.50543282569413,3.50543282569413,3.6900556921358
"159",1997-06-08,3.46210019994202,3.46210019994202,3.67361436111686
"160",1997-06-09,3.62855976425151,3.62855976425151,3.80282037645519
"161",1997-06-10,3.52065765923794,3.52065765923794,3.69399803990432
"162",1997-06-11,3.39149547623332,3.39149547623332,3.53005877844039
