"","date","1","2","3"
"1",2008-01-01,3.72515124217063,3.72515124217063,3.92906612264964
"2",2008-01-02,3.62899783298973,3.62899783298973,3.83382264713284
"3",2008-01-03,3.5672293352377,3.5672293352377,3.74793953325441
"4",2008-01-04,3.511704687973,3.511704687973,3.71639274996708
"5",2008-01-05,3.57332472741896,3.57332472741896,3.78826209065141
"6",2008-01-06,3.55723906104038,3.55723906104038,3.75118969971209
"7",2008-01-07,3.61730667531219,3.61730667531219,3.7957749974928
"8",2008-01-08,3.55798486203903,3.55798486203903,3.71226754430427
"9",2008-01-09,3.48297241768754,3.48297241768754,3.685436718636
"10",2008-01-10,3.7133764340471,3.7133764340471,3.9253102856033
"11",2008-01-11,3.73675159324514,3.73675159324514,3.95161621975479
"12",2008-01-12,3.76615405314495,3.76615405314495,3.97671697593982
"13",2008-01-13,3.76409950520233,3.76409950520233,3.94795938544099
"14",2008-01-14,3.71137429043017,3.71137429043017,3.88281020669309
"15",2008-01-15,3.5284414741266,3.5284414741266,3.73504255211089
"16",2008-01-16,3.29301413074463,3.29301413074463,3.33592516214813
"17",2008-01-17,3.42605705715672,3.42605705715672,3.54970111020337
"18",2008-01-18,3.6888910200118,3.6888910200118,3.68294676439157
"19",2008-01-19,3.74327789459557,3.74327789459557,3.70438982287699
"20",2008-01-20,3.58882228172603,3.58882228172603,3.68532454075467
"21",2008-01-21,3.86850096282681,3.86850096282681,3.9784872615827
"22",2008-01-22,3.26126152998518,3.26126152998518,3.40769812634061
"23",2008-01-23,2.91151418476825,2.91151418476825,3.20264070049715
"24",2008-01-24,3.34241117559783,3.34241117559783,3.56713094098583
"25",2008-01-25,3.61709451457043,3.61709451457043,3.88236026713242
"26",2008-01-26,3.78051674271027,3.78051674271027,3.99145503700787
"27",2008-01-27,3.00741343320747,3.00741343320747,3.13549366952152
"28",2008-01-28,3.75377951532442,3.75377951532442,3.95313845112875
"29",2008-01-29,3.94044867259674,3.94044867259674,4.14934662001334
"30",2008-01-30,3.53922711757314,3.53922711757314,3.83035542940658
"31",2008-01-31,3.03617859803826,3.03617859803826,3.35622119512961
"32",2008-02-01,3.81020493097747,3.81020493097747,3.98430521346859
