"","date","1","2","3"
"1",2010-01-01,2.81911005248927,2.81911005248927,3.11946807767805
"2",2010-01-02,1.23129788586525,1.23129788586525,1.50528099142525
"3",2010-01-03,3.59048499806238,3.59048499806238,3.69382442324617
"4",2010-01-04,3.70140677834478,3.70140677834478,3.80544707281414
"5",2010-01-05,3.99436600287368,3.99436600287368,4.18282330386093
"6",2010-01-06,3.85485302296321,3.85485302296321,4.07342266010336
"7",2010-01-07,3.23411782947755,3.23411782947755,3.55183148347142
"8",2010-01-08,2.95502173640271,2.95502173640271,3.16373772121028
"9",2010-01-09,3.40581888461482,3.40581888461482,3.57031416318137
"10",2010-01-10,3.52546176184807,3.52546176184807,3.69281263603423
"11",2010-01-11,3.43942440204385,3.43942440204385,3.62956358782852
"12",2010-01-12,3.54884985799911,3.54884985799911,3.75541365766654
"13",2010-01-13,3.63151116947312,3.63151116947312,3.85611600781788
"14",2010-01-14,3.73504360357733,3.73504360357733,3.98868722094321
"15",2010-01-15,3.85049769770139,3.85049769770139,4.08391992252032
"16",2010-01-16,3.8686651652556,3.8686651652556,4.06404620200266
"17",2010-01-17,3.61325664752343,3.61325664752343,3.81705970671654
"18",2010-01-18,3.92792545385973,3.92792545385973,4.17784804187438
"19",2010-01-19,3.93214062313849,3.93214062313849,4.13689651404582
"20",2010-01-20,3.45488476390495,3.45488476390495,3.64364966381441
"21",2010-01-21,3.77279085492677,3.77279085492677,4.00685839254503
"22",2010-01-22,3.47020990577611,3.47020990577611,3.7768770212242
"23",2010-01-23,3.23304733040696,3.23304733040696,3.40756591303873
"24",2010-01-24,3.54374559856191,3.54374559856191,3.77477384764609
"25",2010-01-25,3.89943992997703,3.89943992997703,4.10989966123955
"26",2010-01-26,3.84812921587682,3.84812921587682,4.06411344903285
"27",2010-01-27,3.81206968709485,3.81206968709485,4.04304101589755
"28",2010-01-28,3.85275911436015,3.85275911436015,4.08504248028883
"29",2010-01-29,3.92042994103568,3.92042994103568,4.14638332628106
"30",2010-01-30,3.92379430346424,3.92379430346424,4.14897865687875
"31",2010-01-31,3.82790849181064,3.82790849181064,4.01678679794522
"32",2010-02-01,4.02178177618048,4.02178177618048,4.22840377343584
